Patient ID: 84, Timestamp: 1713725222192, Label: ECG, Data: -0.4319649395371195
Patient ID: 27, Timestamp: 1713725223203, Label: ECG, Data: 0.1349577593196167
Patient ID: 76, Timestamp: 1713725223219, Label: ECG, Data: 0.11433432527304811
Patient ID: 2, Timestamp: 1713725223219, Label: ECG, Data: 0.1019662678567211
Patient ID: 69, Timestamp: 1713725223236, Label: ECG, Data: -0.1995636708646921
Patient ID: 41, Timestamp: 1713725223236, Label: ECG, Data: -0.13629910506608212
Patient ID: 26, Timestamp: 1713725223238, Label: ECG, Data: -0.03937134824625907
Patient ID: 34, Timestamp: 1713725223252, Label: ECG, Data: 0.46388236406252764
Patient ID: 78, Timestamp: 1713725223284, Label: ECG, Data: -0.19115256549828827
Patient ID: 15, Timestamp: 1713725223300, Label: ECG, Data: 0.3835289231668372
Patient ID: 50, Timestamp: 1713725223300, Label: ECG, Data: 7.069222785077711E-4
Patient ID: 64, Timestamp: 1713725223303, Label: ECG, Data: -0.5266158510262257
Patient ID: 73, Timestamp: 1713725223319, Label: ECG, Data: 0.5393192269836846
Patient ID: 5, Timestamp: 1713725223351, Label: ECG, Data: 0.4918872751701221
Patient ID: 38, Timestamp: 1713725223351, Label: ECG, Data: 0.24812940155332353
Patient ID: 57, Timestamp: 1713725223367, Label: ECG, Data: 0.2656861103020507
Patient ID: 66, Timestamp: 1713725223367, Label: ECG, Data: 0.23311547606402921
Patient ID: 37, Timestamp: 1713725223367, Label: ECG, Data: 0.5718944965454424
Patient ID: 93, Timestamp: 1713725223399, Label: ECG, Data: -0.3171585427477141
Patient ID: 32, Timestamp: 1713725223399, Label: ECG, Data: 0.7633578280193994
Patient ID: 12, Timestamp: 1713725223399, Label: ECG, Data: 0.4965891516358822
Patient ID: 18, Timestamp: 1713725223399, Label: ECG, Data: 0.17487370527496254
Patient ID: 11, Timestamp: 1713725223399, Label: ECG, Data: -0.5112870926411364
Patient ID: 10, Timestamp: 1713725223415, Label: ECG, Data: 0.7491994796159569
Patient ID: 85, Timestamp: 1713725223431, Label: ECG, Data: -0.32355898421982243
Patient ID: 24, Timestamp: 1713725223431, Label: ECG, Data: 0.4665339086983571
Patient ID: 4, Timestamp: 1713725223431, Label: ECG, Data: -0.5053501096409904
Patient ID: 53, Timestamp: 1713725223431, Label: ECG, Data: -0.27174706756352585
Patient ID: 97, Timestamp: 1713725223431, Label: ECG, Data: 0.13286180823602625
Patient ID: 67, Timestamp: 1713725223431, Label: ECG, Data: 0.32092003400241065
Patient ID: 58, Timestamp: 1713725223431, Label: ECG, Data: -0.12101772595683827
Patient ID: 72, Timestamp: 1713725223432, Label: ECG, Data: 0.6468868191317169
Patient ID: 44, Timestamp: 1713725223432, Label: ECG, Data: 0.08519187469729414
Patient ID: 80, Timestamp: 1713725223432, Label: ECG, Data: 0.5158703814041364
Patient ID: 98, Timestamp: 1713725223432, Label: ECG, Data: 0.12975860851009366
Patient ID: 56, Timestamp: 1713725223432, Label: ECG, Data: -0.3365227471673581
Patient ID: 61, Timestamp: 1713725223432, Label: ECG, Data: 0.5039678449300964
Patient ID: 19, Timestamp: 1713725223431, Label: ECG, Data: 0.1206323738899401
Patient ID: 87, Timestamp: 1713725223431, Label: ECG, Data: -0.44283468501452145
Patient ID: 59, Timestamp: 1713725224183, Label: ECG, Data: -0.10389205051774705
Patient ID: 96, Timestamp: 1713725224183, Label: ECG, Data: -0.5208703151440246
Patient ID: 83, Timestamp: 1713725224185, Label: ECG, Data: 0.25316902405554303
Patient ID: 21, Timestamp: 1713725224185, Label: ECG, Data: 0.6826758495541771
Patient ID: 45, Timestamp: 1713725224188, Label: ECG, Data: -0.491382283422927
Patient ID: 33, Timestamp: 1713725224198, Label: ECG, Data: 0.26782143200061354
Patient ID: 84, Timestamp: 1713725224198, Label: ECG, Data: 0.2075956662496375
Patient ID: 27, Timestamp: 1713725224198, Label: ECG, Data: -0.18739865523398633
Patient ID: 7, Timestamp: 1713725224198, Label: ECG, Data: 0.5026201368443416
Patient ID: 2, Timestamp: 1713725224214, Label: ECG, Data: 0.4188267816488904
Patient ID: 8, Timestamp: 1713725224230, Label: ECG, Data: 0.7064444675765282
Patient ID: 69, Timestamp: 1713725224230, Label: ECG, Data: 0.3156494312009293
Patient ID: 6, Timestamp: 1713725224230, Label: ECG, Data: 0.3124855010702905
Patient ID: 76, Timestamp: 1713725224230, Label: ECG, Data: 0.2227593278340745
Patient ID: 41, Timestamp: 1713725224233, Label: ECG, Data: -0.19390854194614673
Patient ID: 34, Timestamp: 1713725224253, Label: ECG, Data: -0.20935242029555523
Patient ID: 26, Timestamp: 1713725224253, Label: ECG, Data: -0.23855833471660898
Patient ID: 36, Timestamp: 1713725224286, Label: ECG, Data: -0.0948104375467186
Patient ID: 78, Timestamp: 1713725224286, Label: ECG, Data: 0.16492771957003483
Patient ID: 63, Timestamp: 1713725224288, Label: ECG, Data: -0.27933618251812026
Patient ID: 15, Timestamp: 1713725224288, Label: ECG, Data: 0.0016892094956109452
Patient ID: 50, Timestamp: 1713725224288, Label: ECG, Data: 0.5492029372182168
Patient ID: 64, Timestamp: 1713725224301, Label: ECG, Data: -0.2992844260177031
Patient ID: 73, Timestamp: 1713725224317, Label: ECG, Data: -0.3293765327318359
Patient ID: 60, Timestamp: 1713725224318, Label: ECG, Data: -0.57558692276167
Patient ID: 5, Timestamp: 1713725224349, Label: ECG, Data: 0.2986441585046594
Patient ID: 38, Timestamp: 1713725224349, Label: ECG, Data: 3.163156410519036E-4
Patient ID: 57, Timestamp: 1713725224365, Label: ECG, Data: 0.40706954438894377
Patient ID: 66, Timestamp: 1713725224365, Label: ECG, Data: 0.12718461856188423
Patient ID: 37, Timestamp: 1713725224365, Label: ECG, Data: 0.6269561578539748
Patient ID: 48, Timestamp: 1713725224365, Label: ECG, Data: -0.25147142153085855
Patient ID: 20, Timestamp: 1713725224371, Label: ECG, Data: 0.10961099252923533
Patient ID: 42, Timestamp: 1713725224373, Label: ECG, Data: -0.5248133441179536
Patient ID: 43, Timestamp: 1713725224381, Label: ECG, Data: -0.3054103649905087
Patient ID: 93, Timestamp: 1713725224397, Label: ECG, Data: 0.3147696286618531
Patient ID: 32, Timestamp: 1713725224397, Label: ECG, Data: -0.5285805672190766
Patient ID: 12, Timestamp: 1713725224397, Label: ECG, Data: 0.3454923260582792
Patient ID: 18, Timestamp: 1713725224397, Label: ECG, Data: -0.33447108317937474
Patient ID: 11, Timestamp: 1713725224397, Label: ECG, Data: 0.38605475879637
Patient ID: 91, Timestamp: 1713725224397, Label: ECG, Data: 0.7566574587724414
Patient ID: 95, Timestamp: 1713725224406, Label: ECG, Data: 0.14020993255866918
Patient ID: 10, Timestamp: 1713725224408, Label: ECG, Data: 0.28869704372585553
Patient ID: 92, Timestamp: 1713725224421, Label: ECG, Data: -0.30636538049681344
Patient ID: 39, Timestamp: 1713725224421, Label: ECG, Data: -0.25240173341925665
Patient ID: 89, Timestamp: 1713725224421, Label: ECG, Data: -0.37304275754821337
Patient ID: 85, Timestamp: 1713725224421, Label: ECG, Data: -0.1704753788578054
Patient ID: 24, Timestamp: 1713725224421, Label: ECG, Data: -0.00934990999937461
Patient ID: 4, Timestamp: 1713725224421, Label: ECG, Data: -0.2574232613253589
Patient ID: 87, Timestamp: 1713725224421, Label: ECG, Data: 0.7878969290515337
Patient ID: 58, Timestamp: 1713725224421, Label: ECG, Data: 0.7923096554753313
Patient ID: 29, Timestamp: 1713725224421, Label: ECG, Data: -0.11436414002266782
Patient ID: 67, Timestamp: 1713725224421, Label: ECG, Data: -0.43655436432887873
Patient ID: 75, Timestamp: 1713725224421, Label: ECG, Data: -0.20217113500442654
Patient ID: 97, Timestamp: 1713725224423, Label: ECG, Data: -0.3293422201137576
Patient ID: 53, Timestamp: 1713725224421, Label: ECG, Data: 0.13016825955465677
Patient ID: 77, Timestamp: 1713725224423, Label: ECG, Data: -0.4299936748993503
Patient ID: 19, Timestamp: 1713725224423, Label: ECG, Data: 0.329243510467265
Patient ID: 3, Timestamp: 1713725224423, Label: ECG, Data: 0.49160341969453364
Patient ID: 51, Timestamp: 1713725224423, Label: ECG, Data: 0.12734047564796222
Patient ID: 44, Timestamp: 1713725224423, Label: ECG, Data: -0.31505263702179487
Patient ID: 72, Timestamp: 1713725224423, Label: ECG, Data: -0.34960572476108875
Patient ID: 54, Timestamp: 1713725224423, Label: ECG, Data: -0.0051138255006456905
Patient ID: 61, Timestamp: 1713725224423, Label: ECG, Data: -0.3970171725594889
Patient ID: 56, Timestamp: 1713725224423, Label: ECG, Data: -0.2787259822398764
Patient ID: 98, Timestamp: 1713725224423, Label: ECG, Data: -0.05604318283413298
Patient ID: 70, Timestamp: 1713725224423, Label: ECG, Data: -0.30871480267036705
Patient ID: 80, Timestamp: 1713725224423, Label: ECG, Data: -0.2903962619405703
Patient ID: 9, Timestamp: 1713725224423, Label: ECG, Data: 0.7899950461064024
Patient ID: 59, Timestamp: 1713725225184, Label: ECG, Data: 0.2527326866647529
Patient ID: 96, Timestamp: 1713725225184, Label: ECG, Data: -0.5455356334904002
Patient ID: 21, Timestamp: 1713725225184, Label: ECG, Data: -0.07858577745699605
Patient ID: 90, Timestamp: 1713725225184, Label: ECG, Data: -0.4931315096664675
Patient ID: 83, Timestamp: 1713725225188, Label: ECG, Data: -0.12501810696506976
Patient ID: 45, Timestamp: 1713725225189, Label: ECG, Data: 0.15077361608496023
Patient ID: 33, Timestamp: 1713725225189, Label: ECG, Data: 0.19766504450451805
Patient ID: 23, Timestamp: 1713725225189, Label: ECG, Data: 0.6888856694549439
Patient ID: 84, Timestamp: 1713725225189, Label: ECG, Data: -0.08201139271629058
Patient ID: 27, Timestamp: 1713725225189, Label: ECG, Data: 0.6914954856207273
Patient ID: 7, Timestamp: 1713725225200, Label: ECG, Data: -0.33369875322444825
Patient ID: 2, Timestamp: 1713725225216, Label: ECG, Data: 0.09641022050553255
Patient ID: 76, Timestamp: 1713725225216, Label: ECG, Data: -0.14947008031273773
Patient ID: 8, Timestamp: 1713725225216, Label: ECG, Data: 0.7497743235299862
Patient ID: 69, Timestamp: 1713725225232, Label: ECG, Data: 0.14675328003631377
Patient ID: 14, Timestamp: 1713725225232, Label: ECG, Data: -0.5079523710187591
Patient ID: 6, Timestamp: 1713725225232, Label: ECG, Data: -0.11115521878517932
Patient ID: 41, Timestamp: 1713725225234, Label: ECG, Data: -0.32571808817701
Patient ID: 26, Timestamp: 1713725225247, Label: ECG, Data: -0.5565762994363286
Patient ID: 34, Timestamp: 1713725225247, Label: ECG, Data: 0.775456915238757
Patient ID: 36, Timestamp: 1713725225288, Label: ECG, Data: -0.31984419584382334
Patient ID: 78, Timestamp: 1713725225288, Label: ECG, Data: -0.07003849646063649
Patient ID: 63, Timestamp: 1713725225288, Label: ECG, Data: 0.313232677814137
Patient ID: 15, Timestamp: 1713725225291, Label: ECG, Data: 0.20983197750748805
Patient ID: 50, Timestamp: 1713725225304, Label: ECG, Data: -0.1896570055976486
Patient ID: 68, Timestamp: 1713725225305, Label: ECG, Data: 0.5321921074520607
Patient ID: 64, Timestamp: 1713725225305, Label: ECG, Data: 0.712442502861635
Patient ID: 73, Timestamp: 1713725225305, Label: ECG, Data: 0.7293988714855814
Patient ID: 60, Timestamp: 1713725225319, Label: ECG, Data: 0.042889299138607354
Patient ID: 86, Timestamp: 1713725225322, Label: ECG, Data: -0.521135607735824
Patient ID: 99, Timestamp: 1713725225322, Label: ECG, Data: 0.23635697357775243
Patient ID: 38, Timestamp: 1713725225351, Label: ECG, Data: -0.41928611902105906
Patient ID: 5, Timestamp: 1713725225351, Label: ECG, Data: -0.2795269719067567
Patient ID: 71, Timestamp: 1713725225355, Label: ECG, Data: 0.21628803342429082
Patient ID: 57, Timestamp: 1713725225355, Label: ECG, Data: 0.35197520372462854
Patient ID: 37, Timestamp: 1713725225367, Label: ECG, Data: -0.06769687950803882
Patient ID: 48, Timestamp: 1713725225367, Label: ECG, Data: -0.1562221578201775
Patient ID: 66, Timestamp: 1713725225367, Label: ECG, Data: 0.27813184826655163
Patient ID: 20, Timestamp: 1713725225371, Label: ECG, Data: -0.3128015796871441
Patient ID: 42, Timestamp: 1713725225383, Label: ECG, Data: 0.541708673640741
Patient ID: 22, Timestamp: 1713725225383, Label: ECG, Data: 0.784604552137232
Patient ID: 49, Timestamp: 1713725225383, Label: ECG, Data: 0.4221195570107413
Patient ID: 43, Timestamp: 1713725225383, Label: ECG, Data: 0.05449405770430858
Patient ID: 1, Timestamp: 1713725225385, Label: ECG, Data: -0.032728605760481935
Patient ID: 93, Timestamp: 1713725225387, Label: ECG, Data: -0.11398158847665818
Patient ID: 32, Timestamp: 1713725225388, Label: ECG, Data: -0.3062454705915593
Patient ID: 12, Timestamp: 1713725225390, Label: ECG, Data: 0.06514356235409961
Patient ID: 94, Timestamp: 1713725225399, Label: ECG, Data: 0.7296800665482388
Patient ID: 18, Timestamp: 1713725225399, Label: ECG, Data: -0.4756175382093937
Patient ID: 11, Timestamp: 1713725225399, Label: ECG, Data: -0.043685640189842945
Patient ID: 30, Timestamp: 1713725225402, Label: ECG, Data: 0.5500039005462195
Patient ID: 91, Timestamp: 1713725225402, Label: ECG, Data: 0.5471931639533489
Patient ID: 95, Timestamp: 1713725225415, Label: ECG, Data: -0.19398235276172843
Patient ID: 92, Timestamp: 1713725225415, Label: ECG, Data: -0.4129372026997712
Patient ID: 39, Timestamp: 1713725225415, Label: ECG, Data: 0.4496736823980064
Patient ID: 89, Timestamp: 1713725225415, Label: ECG, Data: 0.269184024603944
Patient ID: 10, Timestamp: 1713725225415, Label: ECG, Data: 0.6182736855089109
Patient ID: 24, Timestamp: 1713725225415, Label: ECG, Data: 0.24870182746423974
Patient ID: 87, Timestamp: 1713725225421, Label: ECG, Data: 0.48696177874310276
Patient ID: 4, Timestamp: 1713725225415, Label: ECG, Data: -0.5799012181336302
Patient ID: 85, Timestamp: 1713725225415, Label: ECG, Data: -0.1323470681564654
Patient ID: 46, Timestamp: 1713725225421, Label: ECG, Data: -0.5244915521693496
Patient ID: 100, Timestamp: 1713725225421, Label: ECG, Data: 0.5514515662964866
Patient ID: 58, Timestamp: 1713725225425, Label: ECG, Data: -0.04775619351803145
Patient ID: 67, Timestamp: 1713725225425, Label: ECG, Data: -0.5444959061763472
Patient ID: 29, Timestamp: 1713725225425, Label: ECG, Data: -0.3790452997769917
Patient ID: 75, Timestamp: 1713725225428, Label: ECG, Data: 0.195112570648037
Patient ID: 77, Timestamp: 1713725225430, Label: ECG, Data: 0.2987336038290107
Patient ID: 53, Timestamp: 1713725225430, Label: ECG, Data: -0.3149151121554466
Patient ID: 97, Timestamp: 1713725225430, Label: ECG, Data: -0.19895433477239285
Patient ID: 51, Timestamp: 1713725225431, Label: ECG, Data: -0.19196582407489524
Patient ID: 19, Timestamp: 1713725225430, Label: ECG, Data: -0.5899588502312398
Patient ID: 54, Timestamp: 1713725225431, Label: ECG, Data: -0.38327858445320323
Patient ID: 80, Timestamp: 1713725225431, Label: ECG, Data: 0.07771879897310796
Patient ID: 56, Timestamp: 1713725225431, Label: ECG, Data: 0.23543281916098358
Patient ID: 70, Timestamp: 1713725225431, Label: ECG, Data: 0.10148065756201881
Patient ID: 9, Timestamp: 1713725225431, Label: ECG, Data: 0.16973546677812928
Patient ID: 72, Timestamp: 1713725225431, Label: ECG, Data: 0.7503398243462449
Patient ID: 3, Timestamp: 1713725225431, Label: ECG, Data: 0.2543169473502671
Patient ID: 98, Timestamp: 1713725225431, Label: ECG, Data: 0.2723718219907233
Patient ID: 61, Timestamp: 1713725225431, Label: ECG, Data: 0.2545171131936065
Patient ID: 44, Timestamp: 1713725225431, Label: ECG, Data: 0.20926137285595614
Patient ID: 90, Timestamp: 1713725226180, Label: ECG, Data: -0.0465112306831109
Patient ID: 96, Timestamp: 1713725226180, Label: ECG, Data: 0.7597362582821736
Patient ID: 59, Timestamp: 1713725226180, Label: ECG, Data: -0.4615859703811563
Patient ID: 21, Timestamp: 1713725226185, Label: ECG, Data: 0.2853809077151973
Patient ID: 83, Timestamp: 1713725226186, Label: ECG, Data: 0.44851209481020304
Patient ID: 45, Timestamp: 1713725226188, Label: ECG, Data: -0.5026037967705121
Patient ID: 33, Timestamp: 1713725226190, Label: ECG, Data: 0.6182542281924184
Patient ID: 23, Timestamp: 1713725226190, Label: ECG, Data: 0.0923480495117038
Patient ID: 84, Timestamp: 1713725226190, Label: ECG, Data: -0.2841364634695559
Patient ID: 27, Timestamp: 1713725226194, Label: ECG, Data: -0.2308862628422438
Patient ID: 7, Timestamp: 1713725226197, Label: ECG, Data: -0.04807396872777596
Patient ID: 25, Timestamp: 1713725226221, Label: ECG, Data: -0.19640154409481467
Patient ID: 62, Timestamp: 1713725226221, Label: ECG, Data: -0.1123748819020143
Patient ID: 2, Timestamp: 1713725226221, Label: ECG, Data: 0.2875315437006047
Patient ID: 76, Timestamp: 1713725226221, Label: ECG, Data: 0.4116533523749041
Patient ID: 28, Timestamp: 1713725226221, Label: ECG, Data: 0.14942512917582898
Patient ID: 8, Timestamp: 1713725226221, Label: ECG, Data: 0.22994312256784413
Patient ID: 14, Timestamp: 1713725226226, Label: ECG, Data: -0.2588747867517984
Patient ID: 69, Timestamp: 1713725226226, Label: ECG, Data: -0.2749758394240361
Patient ID: 6, Timestamp: 1713725226226, Label: ECG, Data: 0.1395575035242439
Patient ID: 17, Timestamp: 1713725226231, Label: ECG, Data: -0.49287871675082595
Patient ID: 41, Timestamp: 1713725226236, Label: ECG, Data: -0.007119374622451347
Patient ID: 31, Timestamp: 1713725226236, Label: ECG, Data: 0.19259523756091718
Patient ID: 26, Timestamp: 1713725226252, Label: ECG, Data: 0.4956217124471138
Patient ID: 34, Timestamp: 1713725226252, Label: ECG, Data: -0.3127645582119858
Patient ID: 36, Timestamp: 1713725226284, Label: ECG, Data: 0.49947081952677597
Patient ID: 47, Timestamp: 1713725226284, Label: ECG, Data: -0.22881316507644137
Patient ID: 78, Timestamp: 1713725226286, Label: ECG, Data: 0.2273440264266947
Patient ID: 63, Timestamp: 1713725226286, Label: ECG, Data: 0.5804748106650911
Patient ID: 15, Timestamp: 1713725226300, Label: ECG, Data: -0.19898251273702047
Patient ID: 68, Timestamp: 1713725226300, Label: ECG, Data: -0.41812593065283615
Patient ID: 50, Timestamp: 1713725226300, Label: ECG, Data: 0.011266079006600704
Patient ID: 64, Timestamp: 1713725226300, Label: ECG, Data: 0.45153948858952986
Patient ID: 60, Timestamp: 1713725226316, Label: ECG, Data: -0.13492866418738136
Patient ID: 73, Timestamp: 1713725226316, Label: ECG, Data: -0.5235987276904189
Patient ID: 81, Timestamp: 1713725226316, Label: ECG, Data: -0.5072512604903813
Patient ID: 86, Timestamp: 1713725226332, Label: ECG, Data: 0.16812641912085835
Patient ID: 99, Timestamp: 1713725226332, Label: ECG, Data: 0.5570251254022686
Patient ID: 5, Timestamp: 1713725226348, Label: ECG, Data: 0.1531384927030108
Patient ID: 38, Timestamp: 1713725226348, Label: ECG, Data: -0.3300916510526563
Patient ID: 71, Timestamp: 1713725226355, Label: ECG, Data: 0.23537760949951386
Patient ID: 57, Timestamp: 1713725226355, Label: ECG, Data: 0.3532960158898437
Patient ID: 37, Timestamp: 1713725226371, Label: ECG, Data: 0.327931952162977
Patient ID: 66, Timestamp: 1713725226371, Label: ECG, Data: 0.08897856730995254
Patient ID: 20, Timestamp: 1713725226371, Label: ECG, Data: 0.7493588879934047
Patient ID: 48, Timestamp: 1713725226371, Label: ECG, Data: 0.6979825732760517
Patient ID: 13, Timestamp: 1713725226371, Label: ECG, Data: -0.48232614679457175
Patient ID: 22, Timestamp: 1713725226376, Label: ECG, Data: -0.38388963562220724
Patient ID: 42, Timestamp: 1713725226376, Label: ECG, Data: 0.06896921476316692
Patient ID: 49, Timestamp: 1713725226378, Label: ECG, Data: -0.1475229496848792
Patient ID: 43, Timestamp: 1713725226387, Label: ECG, Data: 0.4645634919421311
Patient ID: 1, Timestamp: 1713725226387, Label: ECG, Data: 0.09335157309699432
Patient ID: 93, Timestamp: 1713725226387, Label: ECG, Data: 0.2806895412022721
Patient ID: 12, Timestamp: 1713725226390, Label: ECG, Data: 0.07278213625747917
Patient ID: 32, Timestamp: 1713725226390, Label: ECG, Data: -0.24197243071002056
Patient ID: 35, Timestamp: 1713725226393, Label: ECG, Data: -0.02183366862150965
Patient ID: 94, Timestamp: 1713725226394, Label: ECG, Data: 0.042498080625143805
Patient ID: 18, Timestamp: 1713725226394, Label: ECG, Data: 0.31843639157943393
Patient ID: 11, Timestamp: 1713725226396, Label: ECG, Data: -0.21741971270532956
Patient ID: 30, Timestamp: 1713725226403, Label: ECG, Data: 0.40701153958701897
Patient ID: 91, Timestamp: 1713725226403, Label: ECG, Data: -0.13891464895915126
Patient ID: 79, Timestamp: 1713725226405, Label: ECG, Data: -0.034559418407055516
Patient ID: 95, Timestamp: 1713725226405, Label: ECG, Data: 0.38180598072458255
Patient ID: 10, Timestamp: 1713725226419, Label: ECG, Data: 0.04891859110280435
Patient ID: 88, Timestamp: 1713725226419, Label: ECG, Data: -0.3540528483621607
Patient ID: 92, Timestamp: 1713725226419, Label: ECG, Data: -0.5815721141497314
Patient ID: 39, Timestamp: 1713725226419, Label: ECG, Data: -0.4012457498771715
Patient ID: 89, Timestamp: 1713725226419, Label: ECG, Data: 0.7228577351560102
Patient ID: 85, Timestamp: 1713725226419, Label: ECG, Data: 0.2381340303617281
Patient ID: 24, Timestamp: 1713725226421, Label: ECG, Data: 0.5190899053377434
Patient ID: 74, Timestamp: 1713725226421, Label: ECG, Data: -0.04317430237047734
Patient ID: 4, Timestamp: 1713725226421, Label: ECG, Data: -0.4559601504993158
Patient ID: 87, Timestamp: 1713725226421, Label: ECG, Data: 0.2638981290493738
Patient ID: 55, Timestamp: 1713725226421, Label: ECG, Data: 0.21207382557821022
Patient ID: 46, Timestamp: 1713725226421, Label: ECG, Data: 0.217518972453073
Patient ID: 100, Timestamp: 1713725226421, Label: ECG, Data: 0.48708025719433035
Patient ID: 58, Timestamp: 1713725226421, Label: ECG, Data: -0.2663340199795982
Patient ID: 29, Timestamp: 1713725226421, Label: ECG, Data: -0.5329006676740846
Patient ID: 67, Timestamp: 1713725226421, Label: ECG, Data: -0.44048074872469806
Patient ID: 40, Timestamp: 1713725226421, Label: ECG, Data: 0.09543133479708271
Patient ID: 82, Timestamp: 1713725226421, Label: ECG, Data: -0.35249895756554483
Patient ID: 53, Timestamp: 1713725226421, Label: ECG, Data: 0.3232241605792412
Patient ID: 75, Timestamp: 1713725226421, Label: ECG, Data: 0.2786362582657161
Patient ID: 97, Timestamp: 1713725226421, Label: ECG, Data: 0.6772321703703412
Patient ID: 77, Timestamp: 1713725226421, Label: ECG, Data: 0.7364297676662729
Patient ID: 19, Timestamp: 1713725226421, Label: ECG, Data: -0.41795913642554766
Patient ID: 16, Timestamp: 1713725226423, Label: ECG, Data: -0.44283388598513035
Patient ID: 9, Timestamp: 1713725226421, Label: ECG, Data: 2.1377397520078167E-4
Patient ID: 80, Timestamp: 1713725226421, Label: ECG, Data: -0.07415462664876789
Patient ID: 98, Timestamp: 1713725226423, Label: ECG, Data: -0.38457571026361087
Patient ID: 51, Timestamp: 1713725226421, Label: ECG, Data: -0.1199697561231716
Patient ID: 54, Timestamp: 1713725226421, Label: ECG, Data: -0.34358713598979485
Patient ID: 65, Timestamp: 1713725226421, Label: ECG, Data: -0.4223018206458096
Patient ID: 61, Timestamp: 1713725226423, Label: ECG, Data: 0.45002325289265377
Patient ID: 70, Timestamp: 1713725226421, Label: ECG, Data: -0.3866824037079176
Patient ID: 56, Timestamp: 1713725226421, Label: ECG, Data: 0.010723405059943897
Patient ID: 3, Timestamp: 1713725226423, Label: ECG, Data: 0.3039299576583816
Patient ID: 52, Timestamp: 1713725226421, Label: ECG, Data: 0.1789661217364194
Patient ID: 72, Timestamp: 1713725226421, Label: ECG, Data: -0.3788630384470936
Patient ID: 44, Timestamp: 1713725226423, Label: ECG, Data: -0.12945509297786173
Patient ID: 96, Timestamp: 1713725227188, Label: ECG, Data: 0.3502310681721951
Patient ID: 21, Timestamp: 1713725227188, Label: ECG, Data: 0.5156701578737988
Patient ID: 59, Timestamp: 1713725227188, Label: ECG, Data: -0.5741068971256676
Patient ID: 45, Timestamp: 1713725227188, Label: ECG, Data: -0.254019793193917
Patient ID: 83, Timestamp: 1713725227188, Label: ECG, Data: -0.07075109434515645
Patient ID: 33, Timestamp: 1713725227188, Label: ECG, Data: -0.14331077982855997
Patient ID: 23, Timestamp: 1713725227192, Label: ECG, Data: -0.08063231149517242
Patient ID: 84, Timestamp: 1713725227192, Label: ECG, Data: -0.11233700436936433
Patient ID: 27, Timestamp: 1713725227192, Label: ECG, Data: -0.32767247554938184
Patient ID: 90, Timestamp: 1713725227188, Label: ECG, Data: 0.1785403825720938
Patient ID: 7, Timestamp: 1713725227203, Label: ECG, Data: -0.5727499631892016
Patient ID: 2, Timestamp: 1713725227219, Label: ECG, Data: 0.4030564396168449
Patient ID: 25, Timestamp: 1713725227219, Label: ECG, Data: 0.7098990146115484
Patient ID: 62, Timestamp: 1713725227219, Label: ECG, Data: 0.47465124457468366
Patient ID: 8, Timestamp: 1713725227219, Label: ECG, Data: 0.044288781635095
